ticker,date,sentiment_score,uncertainty_score,sentiment_score_qa,uncertainty_score_qa,sector
BOKF,2020-10-21,0.374519,0.009955,0.175788,0.011014,Financial Services
BOKF,2021-07-21,0.212066,0.007183,0.141766,0.008646,Financial Services
BOKF,2020-04-22,0.183974,0.007867,0.0828,0.009253,Financial Services
BOKF,2019-10-23,0.142767,0.006452,0.084078,0.007752,Financial Services
CDLX,2020-11-02,0.206147,0.007955,0.139116,0.009506,Communication Services
CDLX,2021-03-01,0.24619,0.007722,0.133251,0.011282,Communication Services
CDLX,2021-05-04,0.496848,0.005528,0.132076,0.009241,Communication Services
CDLX,2022-08-02,0.238038,0.009274,0.042818,0.005796,Communication Services
CDLX,2020-03-03,0.384141,0.006835,0.143453,0.006809,Communication Services
CDLX,2020-08-04,0.112009,0.009593,0.14882,0.011211,Communication Services
CDLX,2019-05-09,0.306914,0.006648,0.164226,0.005716,Communication Services
CDLX,2018-08-14,0.470777,0.009224,0.189554,0.006642,Communication Services
CDLX,2020-05-11,0.246843,0.006324,0.105714,0.008223,Communication Services
CDLX,2022-05-02,0.470744,0.007647,0.129301,0.012384,Communication Services
CDLX,2021-08-03,0.335193,0.009701,0.117179,0.009546,Communication Services
CDLX,2021-11-02,0.331237,0.009081,0.0488,0.011095,Communication Services
CDLX,2019-08-08,0.455175,0.008869,0.213021,0.009116,Communication Services
CDLX,2019-11-12,0.443427,0.008679,0.305225,0.008359,Communication Services
CDLX,2022-03-01,0.357998,0.011727,0.184666,0.008842,Communication Services
CDLX,2019-03-05,0.42167,0.005438,0.158686,0.005674,Communication Services
DHI,2021-07-22,0.305199,0.005194,0.125708,0.008924,Consumer Cyclical
DHI,2021-04-24,0.399809,0.004628,0.309966,0.009222,Consumer Cyclical
DHI,2018-11-08,0.371888,0.005309,0.095998,0.010036,Consumer Cyclical
DHI,2022-02-02,0.373258,0.005521,0.199471,0.011267,Consumer Cyclical
DHI,2022-07-21,0.126592,0.006827,0.087405,0.010465,Consumer Cyclical
DHI,2022-11-09,-0.000946,0.00724,0.219609,0.009672,Consumer Cyclical
DHI,2022-04-26,0.308266,0.005341,0.199297,0.010346,Consumer Cyclical
DHI,2021-01-26,0.356644,0.004435,0.291356,0.008234,Consumer Cyclical
DHI,2023-11-07,0.25272,0.006063,0.23092,0.009552,Consumer Cyclical
DHI,2019-04-25,0.276332,0.005481,0.229164,0.009332,Consumer Cyclical
DHI,2023-07-20,0.187482,0.004382,0.214899,0.009538,Consumer Cyclical
DHI,2020-11-10,0.42387,0.006433,0.305776,0.009949,Consumer Cyclical
DHI,2019-01-25,0.328241,0.003609,0.173971,0.00987,Consumer Cyclical
DHI,2020-01-27,0.219089,0.005561,0.168537,0.007401,Consumer Cyclical
DHI,2020-04-28,0.091093,0.008244,0.114451,0.012895,Consumer Cyclical
DHI,2023-01-24,0.024218,0.006635,0.1902,0.010699,Consumer Cyclical
DHI,2019-11-12,0.31637,0.008061,0.249747,0.007991,Consumer Cyclical
DHI,2019-07-30,0.33573,0.005293,0.225708,0.00944,Consumer Cyclical
DHI,2021-11-09,0.368456,0.004583,0.245094,0.012121,Consumer Cyclical
DHI,2020-07-28,0.237646,0.009043,0.204589,0.011543,Consumer Cyclical
LW,2022-04-07,0.103876,0.007963,0.153837,0.007392,Consumer Defensive
LW,2021-01-07,-0.104179,0.008666,0.149209,0.009851,Consumer Defensive
LW,2019-04-02,0.510085,0.005689,0.165982,0.011589,Consumer Defensive
LW,2018-01-04,0.506811,0.005553,0.215516,0.007009,Consumer Defensive
LW,2020-04-01,-0.112722,0.004557,0.121614,0.007649,Consumer Defensive
LW,2021-10-07,0.216877,0.008342,0.069456,0.010193,Consumer Defensive
LW,2020-01-03,0.571017,0.004948,0.289003,0.010681,Consumer Defensive
LW,2022-07-27,0.261111,0.005507,0.151008,0.006958,Consumer Defensive
LW,2019-07-23,0.56905,0.005877,0.172605,0.010533,Consumer Defensive
LW,2018-10-02,0.537986,0.006395,0.184022,0.012123,Consumer Defensive
LW,2020-10-07,0.200662,0.007546,0.183093,0.010314,Consumer Defensive
LW,2021-07-27,0.361869,0.00783,0.141771,0.012868,Consumer Defensive
LW,2019-01-04,0.369446,0.005526,0.190524,0.005645,Consumer Defensive
LW,2022-01-06,0.279619,0.008838,0.200965,0.009285,Consumer Defensive
LW,2018-04-05,0.487212,0.004857,0.21174,0.009154,Consumer Defensive
LW,2019-10-02,0.449951,0.008396,0.110989,0.009855,Consumer Defensive
LW,2020-07-28,-0.061585,0.008671,0.027252,0.011728,Consumer Defensive
LW,2021-04-07,0.009282,0.010337,0.145415,0.01118,Consumer Defensive
FE,2019-07-24,0.241209,0.007296,0.169126,0.006382,Utilities
FE,2020-11-02,0.25629,0.008371,0.131524,0.009658,Utilities
FE,2021-07-23,0.395777,0.003807,0.223074,0.01196,Utilities
FE,2019-04-24,0.432053,0.00662,0.153006,0.007977,Utilities
FE,2019-02-20,0.417814,0.004657,0.169296,0.005695,Utilities
FE,2021-04-23,0.333241,0.006632,0.161969,0.009257,Utilities
FE,2020-04-24,0.131954,0.008594,0.108532,0.007483,Utilities
FE,2019-11-04,0.200913,0.004335,0.126231,0.008371,Utilities
FE,2020-02-07,0.28848,0.007839,0.144705,0.008457,Utilities
FE,2021-10-29,0.632796,0.006016,0.237911,0.006536,Utilities
FE,2021-02-18,0.38667,0.004942,0.157963,0.008622,Utilities
FE,2020-07-24,0.29858,0.008217,0.048027,0.009873,Utilities
FE,2018-10-26,0.317791,0.009282,0.105552,0.007734,Utilities
BBY,2018-08-28,0.329286,0.010103,0.237548,0.00517,Consumer Cyclical
BBY,2019-05-23,0.339691,0.007869,0.229439,0.007417,Consumer Cyclical
BBY,2019-02-27,0.358231,0.009675,0.233474,0.008935,Consumer Cyclical
BBY,2023-11-21,0.15642,0.009885,0.206679,0.006611,Consumer Cyclical
BBY,2020-05-21,0.092955,0.010253,0.179767,0.010073,Consumer Cyclical
BBY,2022-11-22,0.122718,0.008726,0.150616,0.006479,Consumer Cyclical
BBY,2023-05-25,0.143296,0.012316,0.134619,0.006568,Consumer Cyclical
BBY,2020-11-24,0.372287,0.008711,0.154796,0.007989,Consumer Cyclical
BBY,2019-11-26,0.323865,0.006631,0.2237,0.006469,Consumer Cyclical
BBY,2020-08-25,0.245776,0.011179,0.236366,0.008294,Consumer Cyclical
BBY,2023-08-29,0.307033,0.010661,0.183262,0.007203,Consumer Cyclical
BBY,2021-11-23,0.448732,0.006815,0.214506,0.006809,Consumer Cyclical
BBY,2021-02-25,0.332136,0.008951,0.204079,0.010165,Consumer Cyclical
BBY,2019-08-29,0.429214,0.008312,0.187252,0.01149,Consumer Cyclical
BBY,2018-11-20,0.372437,0.007163,0.205068,0.005544,Consumer Cyclical
BBY,2023-03-02,0.152609,0.01134,0.174057,0.010849,Consumer Cyclical
BBY,2021-05-27,0.506327,0.01016,0.257139,0.00849,Consumer Cyclical
BBY,2022-08-30,0.012916,0.009763,0.128378,0.007549,Consumer Cyclical
BBY,2021-08-24,0.380303,0.009113,0.203114,0.008726,Consumer Cyclical
BBY,2020-02-27,0.412052,0.00803,0.060096,0.009893,Consumer Cyclical
IRM,2018-10-25,0.458112,0.003817,0.131331,0.005491,Real Estate
IRM,2019-08-01,0.388913,0.006075,0.157414,0.006135,Real Estate
IRM,2022-08-04,0.621848,0.004293,0.342381,0.008018,Real Estate
IRM,2020-02-13,0.4957,0.00969,0.068522,0.007108,Real Estate
IRM,2022-02-24,0.718915,0.005854,0.334571,0.007868,Real Estate
IRM,2023-05-04,0.524382,0.004317,0.314446,0.00673,Real Estate
IRM,2022-11-03,0.527936,0.007358,0.324926,0.008584,Real Estate
IRM,2019-10-31,0.425029,0.005949,0.166131,0.006236,Real Estate
IRM,2019-04-25,0.304238,0.006809,0.157402,0.0051,Real Estate
IRM,2020-11-05,0.362082,0.006658,0.126994,0.007563,Real Estate
IRM,2020-05-07,0.219801,0.010683,0.16161,0.007901,Real Estate
IRM,2023-02-23,0.586986,0.004954,0.305319,0.010101,Real Estate
IRM,2020-08-06,0.096245,0.01048,0.020194,0.005672,Real Estate
IRM,2021-02-24,0.431859,0.004043,0.217989,0.006796,Real Estate
IRM,2019-02-14,0.562536,0.00511,0.18219,0.004373,Real Estate
IRM,2021-08-05,0.615349,0.00551,0.257747,0.006333,Real Estate
IRM,2023-08-03,0.513466,0.004334,0.199221,0.007288,Real Estate
IRM,2021-11-04,0.704404,0.002517,0.346777,0.00625,Real Estate
IRM,2021-05-06,0.474901,0.004618,0.28203,0.004983,Real Estate
IRM,2022-04-28,0.57154,0.006466,0.260926,0.003721,Real Estate
IRM,2023-11-02,0.690519,0.005749,0.405635,0.00661,Real Estate
BJRI,2022-07-21,0.4781,0.006521,0.249709,0.007309,Consumer Cyclical
BJRI,2019-07-25,0.390324,0.009067,0.141823,0.010565,Consumer Cyclical
BJRI,2020-10-22,0.437436,0.010446,0.121726,0.010593,Consumer Cyclical
BJRI,2021-02-11,0.273909,0.011848,0.137871,0.0081,Consumer Cyclical
BJRI,2023-10-26,0.457978,0.006926,0.143445,0.00693,Consumer Cyclical
BJRI,2022-04-21,0.524694,0.00493,0.168734,0.008026,Consumer Cyclical
BJRI,2019-02-21,0.470982,0.008664,0.144311,0.009635,Consumer Cyclical
BJRI,2021-04-22,0.353132,0.009196,0.126171,0.008935,Consumer Cyclical
BJRI,2023-02-16,0.441625,0.006703,0.268847,0.010729,Consumer Cyclical
BJRI,2019-04-25,0.476878,0.009151,0.09842,0.005703,Consumer Cyclical
BJRI,2021-10-21,0.116126,0.006771,0.100655,0.009442,Consumer Cyclical
BJRI,2020-05-07,0.168151,0.010559,0.104755,0.009472,Consumer Cyclical
BJRI,2021-07-29,0.478353,0.007131,0.180277,0.007597,Consumer Cyclical
BJRI,2020-02-20,0.374978,0.009647,0.206331,0.007453,Consumer Cyclical
BJRI,2019-10-24,0.242457,0.00932,0.185145,0.009024,Consumer Cyclical
BJRI,2020-07-23,0.294364,0.01009,0.077456,0.010724,Consumer Cyclical
BJRI,2022-10-20,0.529543,0.007189,0.151105,0.009928,Consumer Cyclical
BJRI,2023-04-27,0.548418,0.006367,0.136265,0.009134,Consumer Cyclical
BJRI,2023-07-27,0.433231,0.004811,0.185368,0.006979,Consumer Cyclical
BJRI,2022-02-17,0.516202,0.004451,0.131564,0.009039,Consumer Cyclical
BJRI,2018-10-30,0.367845,0.010107,0.129216,0.006683,Consumer Cyclical
TSLA,2021-01-27,0.272868,0.008465,0.120831,0.006908,Consumer Cyclical
TSLA,2019-07-24,0.394779,0.010542,0.096347,0.006982,Consumer Cyclical
TSLA,2018-10-24,0.150281,0.006576,0.127773,0.010703,Consumer Cyclical
TSLA,2019-04-24,0.244516,0.008573,0.110512,0.009409,Consumer Cyclical
TSLA,2019-01-30,0.174956,0.012847,0.105215,0.010367,Consumer Cyclical
TSLA,2020-01-29,0.29307,0.006583,0.09414,0.009185,Consumer Cyclical
TSLA,2020-04-29,0.303541,0.004352,0.128318,0.008051,Consumer Cyclical
TSLA,2021-07-26,0.142185,0.007986,0.017959,0.010779,Consumer Cyclical
TSLA,2020-07-22,0.1139,0.007955,0.138574,0.008539,Consumer Cyclical
TSLA,2018-08-01,0.240931,0.007201,0.095071,0.009871,Consumer Cyclical
TSLA,2021-04-26,0.060452,0.011472,0.220306,0.008417,Consumer Cyclical
TSLA,2020-10-21,0.31696,0.008617,0.075824,0.011071,Consumer Cyclical
TSLA,2019-10-23,0.259875,0.005391,0.191785,0.009321,Consumer Cyclical
DGX,2021-07-22,0.385173,0.014734,0.223004,0.010696,Healthcare
DGX,2020-10-22,0.428407,0.010363,0.124852,0.010398,Healthcare
DGX,2021-04-22,0.217013,0.011447,0.123627,0.010304,Healthcare
DGX,2018-10-23,0.260705,0.009456,0.151281,0.007615,Healthcare
DGX,2021-10-21,0.144863,0.015044,0.1758,0.010735,Healthcare
DGX,2020-07-23,0.044027,0.013646,0.07274,0.014034,Healthcare
DGX,2021-02-04,0.187487,0.011793,0.135259,0.009696,Healthcare
DGX,2019-02-14,0.184013,0.009406,0.095513,0.009661,Healthcare
DGX,2020-04-22,0.0313,0.012612,0.098749,0.013042,Healthcare
CRM,2022-08-24,0.370335,0.009786,0.190659,0.005058,Technology
CRM,2019-06-04,0.44243,0.007331,0.129182,0.007446,Technology
CRM,2022-05-31,0.525486,0.009076,0.228979,0.003745,Technology
CRM,2020-02-25,0.296757,0.009323,0.194741,0.006555,Technology
CRM,2021-11-30,0.412316,0.006057,0.27182,0.006077,Technology
CRM,2018-08-29,0.450985,0.007135,0.178461,0.005741,Technology
CRM,2018-02-28,0.493498,0.007625,0.229146,0.005367,Technology
CRM,2023-08-30,0.408375,0.003522,0.226786,0.002832,Technology
CRM,2023-03-01,0.38688,0.005585,0.266203,0.005518,Technology
CRM,2020-08-25,0.468877,0.011394,0.230898,0.005075,Technology
CRM,2020-05-28,0.295527,0.010003,0.248821,0.005774,Technology
CRM,2019-12-03,0.375686,0.01256,0.153629,0.006393,Technology
CRM,2023-05-31,0.48079,0.006687,0.127436,0.003443,Technology
CRM,2021-02-25,0.348982,0.008595,0.202029,0.006291,Technology
CRM,2023-11-29,0.436415,0.005988,0.204942,0.005974,Technology
CRM,2020-12-01,0.325403,0.008271,0.220958,0.005079,Technology
CRM,2021-05-27,0.409924,0.006999,0.221912,0.003734,Technology
CRM,2022-03-01,0.410117,0.007439,0.173488,0.003325,Technology
CRM,2021-08-25,0.423194,0.007954,0.363778,0.007347,Technology
CRM,2019-03-04,0.449851,0.007212,0.191075,0.002894,Technology
CRM,2022-11-30,0.33683,0.007855,0.20397,0.006897,Technology
CRM,2019-08-22,0.327598,0.012513,0.19142,0.003949,Technology
CRM,2018-11-27,0.343819,0.005454,0.133175,0.005108,Technology
ASTE,2021-05-05,0.20125,0.00438,0.235413,0.005914,Industrials
ASTE,2020-03-04,-0.041909,0.003219,0.173251,0.008071,Industrials
ASTE,2021-03-01,0.448292,0.003896,0.244715,0.009736,Industrials
ASTE,2019-04-23,-0.248861,0.006941,-0.001462,0.011987,Industrials
ASTE,2021-08-06,0.535747,0.003435,0.169598,0.005116,Industrials
ASTE,2020-05-06,0.186651,0.005411,0.107416,0.017051,Industrials
ASTE,2018-10-23,-0.028817,0.005475,0.139765,0.010956,Industrials
ASTE,2019-07-23,-0.268738,0.005829,0.17721,0.011151,Industrials
ASTE,2019-03-01,0.044532,0.003954,0.064884,0.016529,Industrials
ASTE,2021-11-03,0.58375,0.004031,0.315365,0.00776,Industrials
ASTE,2019-10-29,-0.08959,0.002222,0.044225,0.005733,Industrials
EQR,2021-04-28,0.361405,0.00603,0.124373,0.009773,Real Estate
EQR,2018-10-24,0.522847,0.009346,0.143007,0.010408,Real Estate
EQR,2021-10-27,0.423355,0.00651,0.143821,0.009487,Real Estate
EQR,2021-07-28,0.363331,0.008746,0.152186,0.009619,Real Estate
EQR,2021-02-11,0.335605,0.008381,0.104736,0.00846,Real Estate
EQR,2020-05-06,0.158357,0.007021,-0.041598,0.009383,Real Estate
EQR,2019-01-30,0.370452,0.007973,0.065,0.010636,Real Estate
EQR,2020-01-29,0.299808,0.010964,0.155348,0.011169,Real Estate
EQR,2020-10-28,0.096843,0.006399,0.00695,0.010139,Real Estate
EQR,2019-05-01,0.383044,0.006806,0.118028,0.010766,Real Estate
EQR,2020-07-29,0.00347,0.011101,0.033256,0.008549,Real Estate
EQR,2019-07-31,0.252239,0.009496,0.08383,0.010443,Real Estate
EQR,2019-10-23,0.186605,0.009463,0.025942,0.00924,Real Estate
ACIC,2021-11-11,-0.07977,0.020419,0.118212,0.017668,Financial Services
ACIC,2021-05-05,0.030791,0.018934,-0.001777,0.009781,Financial Services
ACIC,2019-10-31,0.047929,0.011082,0.040047,0.005426,Financial Services
ACIC,2020-05-07,0.22126,0.012202,0.122315,0.008821,Financial Services
ACIC,2019-05-07,0.315669,0.010692,0.083549,0.009777,Financial Services
ACIC,2020-02-20,0.311756,0.013356,0.083805,0.01061,Financial Services
ACIC,2019-02-19,0.057946,0.010854,0.064108,0.006831,Financial Services
ACIC,2021-02-24,0.353562,0.016216,0.059439,0.013292,Financial Services
ACIC,2018-11-01,0.242485,0.010954,0.000334,0.006947,Financial Services
ACIC,2021-08-04,0.065397,0.016965,0.106401,0.011831,Financial Services
ACIC,2019-07-31,0.206496,0.011387,0.146068,0.006495,Financial Services
COST,2022-03-03,0.298009,0.004513,0.182747,0.0101,Consumer Defensive
COST,2022-05-26,0.226875,0.005938,0.18046,0.010676,Consumer Defensive
COST,2020-03-05,0.076347,0.006302,0.040492,0.008381,Consumer Defensive
COST,2019-03-07,0.126031,0.006048,0.101946,0.007164,Consumer Defensive
COST,2023-05-25,0.168699,0.007191,0.158573,0.005288,Consumer Defensive
COST,2022-12-08,0.025574,0.005221,0.123693,0.007566,Consumer Defensive
COST,2023-09-26,0.136528,0.006079,0.141357,0.00727,Consumer Defensive
COST,2022-09-22,0.216257,0.005688,0.12143,0.006598,Consumer Defensive
COST,2018-12-13,0.100311,0.006092,0.016739,0.007668,Consumer Defensive
COST,2020-09-24,0.171911,0.004888,0.107454,0.009063,Consumer Defensive
COST,2020-05-28,-0.058145,0.008587,0.094949,0.006387,Consumer Defensive
COST,2021-03-04,0.188752,0.006159,0.131291,0.008481,Consumer Defensive
COST,2018-03-07,0.311873,0.006828,0.074506,0.00699,Consumer Defensive
COST,2021-12-09,0.235372,0.005178,0.185606,0.011905,Consumer Defensive
COST,2023-03-02,0.004444,0.007152,0.172395,0.005078,Consumer Defensive
COST,2019-05-30,0.209519,0.006734,0.178807,0.006525,Consumer Defensive
COST,2023-12-14,0.461418,0.006634,0.142261,0.00761,Consumer Defensive
COST,2021-09-23,0.254762,0.005535,0.128083,0.007745,Consumer Defensive
COST,2021-05-27,0.130255,0.006154,0.181815,0.009676,Consumer Defensive
COST,2020-12-10,0.22396,0.005915,0.107406,0.011962,Consumer Defensive
COST,2019-10-03,0.354168,0.006152,0.136806,0.007098,Consumer Defensive
COST,2019-12-12,0.202731,0.009836,0.130947,0.008181,Consumer Defensive
FDS,2019-06-25,0.606135,0.007013,0.154912,0.008532,Financial Services
FDS,2021-12-21,0.498272,0.004593,0.300579,0.007781,Financial Services
FDS,2019-03-26,0.529725,0.006632,0.165397,0.007116,Financial Services
FDS,2018-09-25,0.494229,0.007501,0.18242,0.010712,Financial Services
FDS,2019-09-26,0.663953,0.007488,0.15999,0.012601,Financial Services
FDS,2021-06-29,0.516135,0.005785,0.240293,0.006562,Financial Services
FDS,2021-03-30,0.641495,0.004553,0.248404,0.006544,Financial Services
FDS,2018-06-26,0.417421,0.007201,0.207847,0.005881,Financial Services
FDS,2020-09-24,0.479015,0.012127,0.191905,0.011329,Financial Services
FDS,2018-03-27,0.341166,0.00755,0.096191,0.00814,Financial Services
FDS,2019-12-19,0.581776,0.006356,0.150082,0.008515,Financial Services
FDS,2020-12-21,0.653597,0.005307,0.153701,0.011561,Financial Services
FDS,2021-09-28,0.710242,0.004247,0.300228,0.007658,Financial Services
FDS,2020-03-26,0.380074,0.011155,0.140182,0.010968,Financial Services
FDS,2020-06-25,0.464946,0.009676,0.308858,0.008965,Financial Services
AEIS,2021-05-05,0.344397,0.006652,0.285865,0.012452,Industrials
AEIS,2020-05-06,0.182595,0.008187,0.137139,0.00914,Industrials
AEIS,2020-02-18,0.242627,0.007179,0.174382,0.009132,Industrials
AEIS,2019-08-06,0.156823,0.008611,0.103364,0.010693,Industrials
AEIS,2020-08-05,0.461971,0.009743,0.22286,0.007441,Industrials
AEIS,2022-08-03,0.512441,0.010688,0.251626,0.012774,Industrials
AEIS,2022-02-09,0.329575,0.008846,0.207163,0.008516,Industrials
AEIS,2021-02-10,0.326391,0.006547,0.275819,0.005189,Industrials
AEIS,2019-05-07,0.094826,0.008816,0.220459,0.011765,Industrials
AEIS,2019-11-12,0.308815,0.00782,0.142988,0.005613,Industrials
AEIS,2022-05-04,0.425602,0.010187,0.240995,0.008468,Industrials
AEIS,2019-02-05,0.12994,0.009206,0.088866,0.009894,Industrials
AEIS,2021-11-08,0.36309,0.010331,0.251934,0.01705,Industrials
AEIS,2021-08-04,0.424434,0.006789,0.183081,0.010677,Industrials
ADPT,2021-05-05,0.537589,0.008066,0.176361,0.0091,Healthcare
ADPT,2022-02-15,0.413727,0.004508,0.241821,0.006607,Healthcare
ADPT,2022-08-03,0.52012,0.005242,0.212222,0.007749,Healthcare
ADPT,2020-05-12,0.34703,0.011201,0.108713,0.010299,Healthcare
ADPT,2021-11-03,0.587582,0.005706,0.252421,0.009259,Healthcare
ADPT,2020-11-10,0.427218,0.0055,0.14912,0.006697,Healthcare
ADPT,2020-08-10,0.331589,0.008106,0.197539,0.007985,Healthcare
ADPT,2021-02-24,0.416981,0.006894,0.136353,0.010042,Healthcare
ADPT,2020-02-26,0.438672,0.008639,0.196506,0.008505,Healthcare
ADPT,2022-05-04,0.44024,0.005441,0.219051,0.008282,Healthcare
ADPT,2021-08-04,0.447387,0.008855,0.152024,0.008587,Healthcare
DHR,2021-07-22,0.644091,0.01457,0.302885,0.011765,Healthcare
DHR,2019-04-18,0.413963,0.006973,0.298613,0.008223,Healthcare
DHR,2020-10-22,0.446463,0.010114,0.298701,0.008088,Healthcare
DHR,2019-07-18,0.459189,0.007552,0.314007,0.008844,Healthcare
DHR,2021-04-22,0.582335,0.01043,0.32168,0.007957,Healthcare
DHR,2018-10-18,0.573487,0.008416,0.239614,0.009744,Healthcare
DHR,2021-10-21,0.549349,0.011333,0.288803,0.008455,Healthcare
DHR,2020-05-07,0.11529,0.007644,0.166816,0.010463,Healthcare
DHR,2019-01-29,0.558042,0.006563,0.358647,0.013858,Healthcare
DHR,2019-10-24,0.525583,0.011623,0.237645,0.011096,Healthcare
DHR,2020-01-30,0.610739,0.010024,0.264265,0.012118,Healthcare
DHR,2018-04-19,0.570328,0.009241,0.346278,0.010087,Healthcare
DHR,2020-07-23,0.288791,0.009464,0.266409,0.007742,Healthcare
DHR,2021-01-28,0.525057,0.009927,0.269279,0.010795,Healthcare
GOOGL,2021-10-26,0.468844,0.003762,0.242146,0.004848,Communication Services
GOOGL,2018-10-25,0.366996,0.003554,0.240692,0.006647,Communication Services
GOOGL,2022-10-25,0.247301,0.00361,0.230297,0.006009,Communication Services
GOOGL,2022-04-26,0.405269,0.004327,0.270204,0.005946,Communication Services
GOOGL,2023-07-25,0.53162,0.003048,0.277849,0.00506,Communication Services
GOOGL,2019-07-25,0.35853,0.004047,0.234691,0.005127,Communication Services
GOOGL,2020-07-30,0.209126,0.005427,0.249224,0.005832,Communication Services
GOOGL,2020-10-29,0.48221,0.005109,0.279205,0.009021,Communication Services
GOOGL,2022-07-26,0.36255,0.003905,0.175835,0.009667,Communication Services
GOOGL,2019-04-29,0.372421,0.00345,0.209362,0.007356,Communication Services
GOOGL,2020-02-03,0.508844,0.004145,0.237236,0.006525,Communication Services
GOOGL,2019-10-28,0.387218,0.005039,0.229543,0.008778,Communication Services
GOOGL,2021-07-27,0.439018,0.004494,0.299511,0.005186,Communication Services
GOOGL,2023-02-02,0.294379,0.003211,0.289458,0.002664,Communication Services
GOOGL,2020-04-28,0.147447,0.006804,0.196578,0.007977,Communication Services
GOOGL,2021-02-02,0.420182,0.004724,0.299172,0.005199,Communication Services
GOOGL,2019-02-04,0.411987,0.003578,0.234288,0.006112,Communication Services
GOOGL,2018-02-01,0.462287,0.002792,0.203497,0.006649,Communication Services
GOOGL,2021-04-27,0.457513,0.003827,0.251694,0.005571,Communication Services
GOOGL,2022-02-01,0.492938,0.00391,0.251455,0.005325,Communication Services
WEC,2020-11-03,0.359793,0.006742,0.2095,0.008194,Utilities
WEC,2022-02-03,0.395593,0.008134,0.133767,0.00994,Utilities
WEC,2021-05-03,0.495536,0.007136,0.198379,0.009987,Utilities
